,Date,Open,High,Low,Close,Volume
15044,2021-04-17 20:00-00,82400,82700,81400,81400,17240518
15045,2021-04-17 21:00-00,82400,82700,81400,81400,17240518
15046,2021-04-17 22:00-00,82400,82700,81400,81400,17240518
15047,2021-04-17 23:00-00,82400,82700,81400,81400,17240518
15048,2021-04-18 00:00-00,82400,82700,81400,81400,17240518
15049,2021-04-18 01:00-00,82400,82700,81400,81400,17240518
15050,2021-04-18 02:00-00,82400,82700,81400,81400,17240518
15051,2021-04-18 03:00-00,82400,82700,81400,81400,17240518
15052,2021-04-18 04:00-00,82400,82700,81400,81400,17240518
15053,2021-04-18 05:00-00,82400,82700,81400,81400,17240518
15054,2021-04-18 06:00-00,82400,82700,81400,81400,17240518
15055,2021-04-18 07:00-00,82400,82700,81400,81400,17240518
15056,2021-04-18 08:00-00,82400,82700,81400,81400,17240518
15057,2021-04-18 09:00-00,82400,82700,81400,81400,17240518
15058,2021-04-18 10:00-00,82400,82700,81400,81400,17240518
15059,2021-04-18 11:00-00,82400,82700,81400,81400,17240518
15060,2021-04-18 12:00-00,82400,82700,81400,81400,17240518
15061,2021-04-18 13:00-00,82400,82700,81400,81400,17240518
15062,2021-04-18 14:00-00,82400,82700,81400,81400,17240518
15063,2021-04-18 15:00-00,82400,82700,81400,81400,17240518
15064,2021-04-18 16:00-00,82400,82700,81400,81400,17240518
15065,2021-04-18 17:00-00,82400,82700,81400,81400,17240518
15066,2021-04-18 18:00-00,82400,82700,81400,81400,17240518
15067,2021-04-18 19:00-00,82400,82700,81400,81400,17240518
15068,2021-04-18 20:00-00,82400,82700,81400,81400,17240518
15069,2021-04-18 21:00-00,82400,82700,81400,81400,17240518
15070,2021-04-18 22:00-00,82400,82700,81400,81400,17240518
15071,2021-04-18 23:00-00,82400,82700,81400,81400,17240518
15072,2021-04-19 00:00-00,82400,82700,81400,81400,17240518
15073,2021-04-19 01:00-00,82400,82700,81400,81400,17240518
15074,2021-04-19 02:00-00,82400,82700,81400,81400,17240518
15075,2021-04-19 03:00-00,82400,82700,81400,81400,17240518
15076,2021-04-19 04:00-00,82400,82700,81400,81400,17240518
15077,2021-04-19 05:00-00,82400,82700,81400,81400,17240518
15078,2021-04-19 06:00-00,82400,82700,81400,81400,17240518
15079,2021-04-19 07:00-00,82400,82700,81400,81400,17240518
15080,2021-04-19 08:00-00,82400,82700,81400,81400,17240518
15081,2021-04-19 09:00-00,82400,82700,81400,81400,17240518
15082,2021-04-19 10:00-00,82400,82700,81400,81400,17240518
15083,2021-04-19 11:00-00,82400,82700,81400,81400,17240518
15084,2021-04-19 12:00-00,82400,82700,81400,81400,17240518
15085,2021-04-19 13:00-00,82400,82700,81400,81400,17240518
15086,2021-04-19 14:00-00,82400,82700,81400,81400,17240518
15087,2021-04-19 15:00-00,82400,82700,81400,81400,17240518
15088,2021-04-19 16:00-00,82400,82700,81400,81400,17240518
15089,2021-04-19 17:00-00,82400,82700,81400,81400,17240518
15090,2021-04-19 18:00-00,82400,82700,81400,81400,17240518
15091,2021-04-19 19:00-00,82400,82700,81400,81400,17240518
15092,2021-04-19 20:00-00,82400,82700,81400,81400,17240518
15093,2021-04-19 21:00-00,82400,82700,81400,81400,17240518
15094,2021-04-19 22:00-00,82400,82700,81400,81400,17240518
15095,2021-04-19 23:00-00,82400,82700,81400,81400,17240518
15096,2021-04-20 00:00-00,82400,82700,81400,81400,17240518
15097,2021-04-20 01:00-00,82400,82700,81400,81400,17240518
15098,2021-04-20 02:00-00,82400,82700,81400,81400,17240518
15099,2021-04-20 03:00-00,82400,82700,81400,81400,17240518
15100,2021-04-20 04:00-00,82400,82700,81400,81400,17240518
15101,2021-04-20 05:00-00,82400,82700,81400,81400,17240518
15102,2021-04-20 06:00-00,82400,82700,81400,81400,17240518
15103,2021-04-20 07:00-00,82400,82700,81400,81400,17240518
15104,2021-04-20 08:00-00,82400,82700,81400,81400,17240518
15105,2021-04-20 09:00-00,82400,82700,81400,81400,17240518
15106,2021-04-20 10:00-00,82400,82700,81400,81400,17240518
15107,2021-04-20 11:00-00,82400,82700,81400,81400,17240518
15108,2021-04-20 12:00-00,82400,82700,81400,81400,17240518
15109,2021-04-20 13:00-00,82400,82700,81400,81400,17240518
15110,2021-04-20 14:00-00,82400,82700,81400,81400,17240518
15111,2021-04-20 15:00-00,82400,82700,81400,81400,17240518
15112,2021-04-20 16:00-00,82400,82700,81400,81400,17240518
15113,2021-04-20 17:00-00,82400,82700,81400,81400,17240518
15114,2021-04-20 18:00-00,82400,82700,81400,81400,17240518
15115,2021-04-20 19:00-00,82400,82700,81400,81400,17240518
15116,2021-04-20 20:00-00,82400,82700,81400,81400,17240518
15117,2021-04-20 21:00-00,82400,82700,81400,81400,17240518
15118,2021-04-20 22:00-00,82400,82700,81400,81400,17240518
15119,2021-04-20 23:00-00,82400,82700,81400,81400,17240518
15120,2021-04-21 00:00-00,82400,82700,81400,81400,17240518
15121,2021-04-21 01:00-00,82400,82700,81400,81400,17240518
15122,2021-04-21 02:00-00,82400,82700,81400,81400,17240518
15123,2021-04-21 03:00-00,82400,82700,81400,81400,17240518
15124,2021-04-21 04:00-00,82400,82700,81400,81400,17240518
15125,2021-04-21 05:00-00,82400,82700,81400,81400,17240518
15126,2021-04-21 06:00-00,82400,82700,81400,81400,17240518
15127,2021-04-21 07:00-00,82400,82700,81400,81400,17240518
15128,2021-04-21 08:00-00,82400,82700,81400,81400,17240518
15129,2021-04-21 09:00-00,82400,82700,81400,81400,17240518
15130,2021-04-21 10:00-00,82400,82700,81400,81400,17240518
15131,2021-04-21 11:00-00,82400,82700,81400,81400,17240518
15132,2021-04-21 12:00-00,82400,82700,81400,81400,17240518
15133,2021-04-21 13:00-00,82400,82700,81400,81400,17240518
15134,2021-04-21 14:00-00,82400,82700,81400,81400,17240518
15135,2021-04-21 15:00-00,82400,82700,81400,81400,17240518
15136,2021-04-21 16:00-00,82400,82700,81400,81400,17240518
15137,2021-04-21 17:00-00,82400,82700,81400,81400,17240518
15138,2021-04-21 18:00-00,82400,82700,81400,81400,17240518
15139,2021-04-21 19:00-00,82400,82700,81400,81400,17240518
15140,2021-04-21 20:00-00,82400,82700,81400,81400,17240518
15141,2021-04-21 21:00-00,82400,82700,81400,81400,17240518
15142,2021-04-21 22:00-00,82400,82700,81400,81400,17240518
15143,2021-04-21 23:00-00,82400,82700,81400,81400,17240518
15144,2021-04-22 00:00-00,82400,82700,81400,81400,17240518
15145,2021-04-22 01:00-00,82400,82700,81400,81400,17240518
15146,2021-04-22 02:00-00,82400,82700,81400,81400,17240518
15147,2021-04-22 03:00-00,82400,82700,81400,81400,17240518
15148,2021-04-22 04:00-00,82400,82700,81400,81400,17240518
15149,2021-04-22 05:00-00,82400,82700,81400,81400,17240518
15150,2021-04-22 06:00-00,82400,82700,81400,81400,17240518
15151,2021-04-22 07:00-00,82400,82700,81400,81400,17240518
15152,2021-04-22 08:00-00,82400,82700,81400,81400,17240518
15153,2021-04-22 09:00-00,82400,82700,81400,81400,17240518
15154,2021-04-22 10:00-00,82400,82700,81400,81400,17240518
15155,2021-04-22 11:00-00,82400,82700,81400,81400,17240518
15156,2021-04-22 12:00-00,82400,82700,81400,81400,17240518
15157,2021-04-22 13:00-00,82400,82700,81400,81400,17240518
15158,2021-04-22 14:00-00,82400,82700,81400,81400,17240518
15159,2021-04-22 15:00-00,82400,82700,81400,81400,17240518
15160,2021-04-22 16:00-00,82400,82700,81400,81400,17240518
15161,2021-04-22 17:00-00,82400,82700,81400,81400,17240518
15162,2021-04-22 18:00-00,82400,82700,81400,81400,17240518
15163,2021-04-22 19:00-00,82400,82700,81400,81400,17240518
15164,2021-04-22 20:00-00,82400,82700,81400,81400,17240518
15165,2021-04-22 21:00-00,82400,82700,81400,81400,17240518
15166,2021-04-22 22:00-00,82400,82700,81400,81400,17240518
15167,2021-04-22 23:00-00,82400,82700,81400,81400,17240518
15168,2021-04-23 00:00-00,82400,82700,81400,81400,17240518
15169,2021-04-23 01:00-00,82400,82700,81400,81400,17240518
15170,2021-04-23 02:00-00,82400,82700,81400,81400,17240518
15171,2021-04-23 03:00-00,82400,82700,81400,81400,17240518
15172,2021-04-23 04:00-00,82400,82700,81400,81400,17240518
15173,2021-04-23 05:00-00,82400,82700,81400,81400,17240518
15174,2021-04-23 06:00-00,82400,82700,81400,81400,17240518
15175,2021-04-23 07:00-00,82400,82700,81400,81400,17240518
15176,2021-04-23 08:00-00,82400,82700,81400,81400,17240518
15177,2021-04-23 09:00-00,82400,82700,81400,81400,17240518
15178,2021-04-23 10:00-00,82400,82700,81400,81400,17240518
15179,2021-04-23 11:00-00,82400,82700,81400,81400,17240518
15180,2021-04-23 12:00-00,82400,82700,81400,81400,17240518
15181,2021-04-23 13:00-00,82400,82700,81400,81400,17240518
15182,2021-04-23 14:00-00,82400,82700,81400,81400,17240518
15183,2021-04-23 15:00-00,82400,82700,81400,81400,17240518
15184,2021-04-23 16:00-00,82400,82700,81400,81400,17240518
15185,2021-04-23 17:00-00,82400,82700,81400,81400,17240518
15186,2021-04-23 18:00-00,82400,82700,81400,81400,17240518
15187,2021-04-23 19:00-00,82400,82700,81400,81400,17240518
15188,2021-04-23 20:00-00,82400,82700,81400,81400,17240518
15189,2021-04-23 21:00-00,82400,82700,81400,81400,17240518
15190,2021-04-23 22:00-00,82400,82700,81400,81400,17240518
15191,2021-04-23 23:00-00,82400,82700,81400,81400,17240518
15192,2021-04-24 00:00-00,82400,82700,81400,81400,17240518
15193,2021-04-24 01:00-00,82400,82700,81400,81400,17240518
15194,2021-04-24 02:00-00,82400,82700,81400,81400,17240518
15195,2021-04-24 03:00-00,82400,82700,81400,81400,17240518
15196,2021-04-24 04:00-00,82400,82700,81400,81400,17240518
15197,2021-04-24 05:00-00,82400,82700,81400,81400,17240518
15198,2021-04-24 06:00-00,82400,82700,81400,81400,17240518
15199,2021-04-24 07:00-00,82400,82700,81400,81400,17240518
15200,2021-04-24 08:00-00,82400,82700,81400,81400,17240518
15201,2021-04-24 09:00-00,82400,82700,81400,81400,17240518
15202,2021-04-24 10:00-00,82400,82700,81400,81400,17240518
15203,2021-04-24 11:00-00,82400,82700,81400,81400,17240518
15204,2021-04-24 12:00-00,82400,82700,81400,81400,17240518
15205,2021-04-24 13:00-00,82400,82700,81400,81400,17240518
15206,2021-04-24 14:00-00,82400,82700,81400,81400,17240518
15207,2021-04-24 15:00-00,82400,82700,81400,81400,17240518
15208,2021-04-24 16:00-00,82400,82700,81400,81400,17240518
15209,2021-04-24 17:00-00,82400,82700,81400,81400,17240518
15210,2021-04-24 18:00-00,82400,82700,81400,81400,17240518
15211,2021-04-24 19:00-00,82400,82700,81400,81400,17240518
15212,2021-04-24 20:00-00,82400,82700,81400,81400,17240518
15213,2021-04-24 21:00-00,82400,82700,81400,81400,17240518
15214,2021-04-24 22:00-00,82400,82700,81400,81400,17240518
15215,2021-04-24 23:00-00,82400,82700,81400,81400,17240518
15216,2021-04-25 00:00-00,82400,82700,81400,81400,17240518
15217,2021-04-25 01:00-00,82400,82700,81400,81400,17240518
15218,2021-04-25 02:00-00,82400,82700,81400,81400,17240518
15219,2021-04-25 03:00-00,82400,82700,81400,81400,17240518
15220,2021-04-25 04:00-00,82400,82700,81400,81400,17240518
15221,2021-04-25 05:00-00,82400,82700,81400,81400,17240518
15222,2021-04-25 06:00-00,82400,82700,81400,81400,17240518
15223,2021-04-25 07:00-00,82400,82700,81400,81400,17240518
15224,2021-04-25 08:00-00,82400,82700,81400,81400,17240518
15225,2021-04-25 09:00-00,82400,82700,81400,81400,17240518
15226,2021-04-25 10:00-00,82400,82700,81400,81400,17240518
15227,2021-04-25 11:00-00,82400,82700,81400,81400,17240518
15228,2021-04-25 12:00-00,82400,82700,81400,81400,17240518
15229,2021-04-25 13:00-00,82400,82700,81400,81400,17240518
15230,2021-04-25 14:00-00,82400,82700,81400,81400,17240518
15231,2021-04-25 15:00-00,82400,82700,81400,81400,17240518
15232,2021-04-25 16:00-00,82400,82700,81400,81400,17240518
15233,2021-04-25 17:00-00,82400,82700,81400,81400,17240518
15234,2021-04-25 18:00-00,82400,82700,81400,81400,17240518
15235,2021-04-25 19:00-00,82400,82700,81400,81400,17240518
15236,2021-04-25 20:00-00,82400,82700,81400,81400,17240518
15237,2021-04-25 21:00-00,82400,82700,81400,81400,17240518
15238,2021-04-25 22:00-00,82400,82700,81400,81400,17240518
15239,2021-04-25 23:00-00,82400,82700,81400,81400,17240518
15240,2021-04-26 00:00-00,82400,82700,81400,81400,17240518
15241,2021-04-26 01:00-00,82400,82700,81400,81400,17240518
15242,2021-04-26 02:00-00,82400,82700,81400,81400,17240518
15243,2021-04-26 03:00-00,82400,82700,81400,81400,17240518
15244,2021-04-26 04:00-00,82400,82700,81400,81400,17240518
15245,2021-04-26 05:00-00,82400,82700,81400,81400,17240518
15246,2021-04-26 06:00-00,82400,82700,81400,81400,17240518
15247,2021-04-26 07:00-00,82400,82700,81400,81400,17240518
15248,2021-04-26 08:00-00,82400,82700,81400,81400,17240518
15249,2021-04-26 09:00-00,82400,82700,81400,81400,17240518
15250,2021-04-26 10:00-00,82400,82700,81400,81400,17240518
15251,2021-04-26 11:00-00,82400,82700,81400,81400,17240518
15252,2021-04-26 12:00-00,82400,82700,81400,81400,17240518
15253,2021-04-26 13:00-00,82400,82700,81400,81400,17240518
15254,2021-04-26 14:00-00,82400,82700,81400,81400,17240518
15255,2021-04-26 15:00-00,82400,82700,81400,81400,17240518
15256,2021-04-26 16:00-00,82400,82700,81400,81400,17240518
15257,2021-04-26 17:00-00,82400,82700,81400,81400,17240518
15258,2021-04-26 18:00-00,82400,82700,81400,81400,17240518
15259,2021-04-26 19:00-00,82400,82700,81400,81400,17240518
15260,2021-04-26 20:00-00,82400,82700,81400,81400,17240518
15261,2021-04-26 21:00-00,82400,82700,81400,81400,17240518
15262,2021-04-26 22:00-00,82400,82700,81400,81400,17240518
15263,2021-04-26 23:00-00,82400,82700,81400,81400,17240518
15264,2021-04-27 00:00-00,82400,82700,81400,81400,17240518
15265,2021-04-27 01:00-00,82400,82700,81400,81400,17240518
15266,2021-04-27 02:00-00,82400,82700,81400,81400,17240518
15267,2021-04-27 03:00-00,82400,82700,81400,81400,17240518
15268,2021-04-27 04:00-00,82400,82700,81400,81400,17240518
15269,2021-04-27 05:00-00,82400,82700,81400,81400,17240518
15270,2021-04-27 06:00-00,82400,82700,81400,81400,17240518
15271,2021-04-27 07:00-00,82400,82700,81400,81400,17240518
15272,2021-04-27 08:00-00,82400,82700,81400,81400,17240518
15273,2021-04-27 09:00-00,82400,82700,81400,81400,17240518
15274,2021-04-27 10:00-00,82400,82700,81400,81400,17240518
15275,2021-04-27 11:00-00,82400,82700,81400,81400,17240518
15276,2021-04-27 12:00-00,82400,82700,81400,81400,17240518
15277,2021-04-27 13:00-00,82400,82700,81400,81400,17240518
15278,2021-04-27 14:00-00,82400,82700,81400,81400,17240518
15279,2021-04-27 15:00-00,82400,82700,81400,81400,17240518
15280,2021-04-27 16:00-00,82400,82700,81400,81400,17240518
15281,2021-04-27 17:00-00,82400,82700,81400,81400,17240518
15282,2021-04-27 18:00-00,82400,82700,81400,81400,17240518
15283,2021-04-27 19:00-00,82400,82700,81400,81400,17240518
15284,2021-04-27 20:00-00,82400,82700,81400,81400,17240518
15285,2021-04-27 21:00-00,82400,82700,81400,81400,17240518
15286,2021-04-27 22:00-00,82400,82700,81400,81400,17240518
15287,2021-04-27 23:00-00,82400,82700,81400,81400,17240518
15288,2021-04-28 00:00-00,82400,82700,81400,81400,17240518
15289,2021-04-28 01:00-00,82400,82700,81400,81400,17240518
15290,2021-04-28 02:00-00,82400,82700,81400,81400,17240518
15291,2021-04-28 03:00-00,82400,82700,81400,81400,17240518
15292,2021-04-28 04:00-00,82400,82700,81400,81400,17240518
15293,2021-04-28 05:00-00,82400,82700,81400,81400,17240518
15294,2021-04-28 06:00-00,82400,82700,81400,81400,17240518
15295,2021-04-28 07:00-00,82400,82700,81400,81400,17240518
15296,2021-04-28 08:00-00,82400,82700,81400,81400,17240518
15297,2021-04-28 09:00-00,82400,82700,81400,81400,17240518
15298,2021-04-28 10:00-00,82400,82700,81400,81400,17240518
15299,2021-04-28 11:00-00,82400,82700,81400,81400,17240518
15300,2021-04-28 12:00-00,82400,82700,81400,81400,17240518
15301,2021-04-28 13:00-00,82400,82700,81400,81400,17240518
15302,2021-04-28 14:00-00,82400,82700,81400,81400,17240518
15303,2021-04-28 15:00-00,82400,82700,81400,81400,17240518
15304,2021-04-28 16:00-00,82400,82700,81400,81400,17240518
15305,2021-04-28 17:00-00,82400,82700,81400,81400,17240518
15306,2021-04-28 18:00-00,82400,82700,81400,81400,17240518
15307,2021-04-28 19:00-00,82400,82700,81400,81400,17240518
15308,2021-04-28 20:00-00,82400,82700,81400,81400,17240518
15309,2021-04-28 21:00-00,82400,82700,81400,81400,17240518
15310,2021-04-28 22:00-00,82400,82700,81400,81400,17240518
15311,2021-04-28 23:00-00,82400,82700,81400,81400,17240518
15312,2021-04-29 00:00-00,82400,82700,81400,81400,17240518
15313,2021-04-29 01:00-00,82400,82700,81400,81400,17240518
15314,2021-04-29 02:00-00,82400,82700,81400,81400,17240518
15315,2021-04-29 03:00-00,82400,82700,81400,81400,17240518
15316,2021-04-29 04:00-00,82400,82700,81400,81400,17240518
15317,2021-04-29 05:00-00,82400,82700,81400,81400,17240518
15318,2021-04-29 06:00-00,82400,82700,81400,81400,17240518
15319,2021-04-29 07:00-00,82400,82700,81400,81400,17240518
15320,2021-04-29 08:00-00,82400,82700,81400,81400,17240518
15321,2021-04-29 09:00-00,82400,82700,81400,81400,17240518
15322,2021-04-29 10:00-00,82400,82700,81400,81400,17240518
15323,2021-04-29 11:00-00,82400,82700,81400,81400,17240518
15324,2021-04-29 12:00-00,82400,82700,81400,81400,17240518
15325,2021-04-29 13:00-00,82400,82700,81400,81400,17240518
15326,2021-04-29 14:00-00,82400,82700,81400,81400,17240518
15327,2021-04-29 15:00-00,82400,82700,81400,81400,17240518
15328,2021-04-29 16:00-00,82400,82700,81400,81400,17240518
15329,2021-04-29 17:00-00,82400,82700,81400,81400,17240518
15330,2021-04-29 18:00-00,82400,82700,81400,81400,17240518
15331,2021-04-29 19:00-00,82400,82700,81400,81400,17240518
15332,2021-04-29 20:00-00,82400,82700,81400,81400,17240518
15333,2021-04-29 21:00-00,82400,82700,81400,81400,17240518
15334,2021-04-29 22:00-00,82400,82700,81400,81400,17240518
15335,2021-04-29 23:00-00,82400,82700,81400,81400,17240518
15336,2021-04-30 00:00-00,81900,82100,81500,81500,18673197
15337,2021-04-30 01:00-00,81900,82100,81500,81500,18673197
15338,2021-04-30 02:00-00,81900,82100,81500,81500,18673197
15339,2021-04-30 03:00-00,81900,82100,81500,81500,18673197
15340,2021-04-30 04:00-00,81900,82100,81500,81500,18673197
15341,2021-04-30 05:00-00,81900,82100,81500,81500,18673197
15342,2021-04-30 06:00-00,81900,82100,81500,81500,18673197
15343,2021-04-30 07:00-00,81900,82100,81500,81500,18673197
15344,2021-04-30 08:00-00,81900,82100,81500,81500,18673197
15345,2021-04-30 09:00-00,81900,82100,81500,81500,18673197
15346,2021-04-30 10:00-00,81900,82100,81500,81500,18673197
15347,2021-04-30 11:00-00,81900,82100,81500,81500,18673197
15348,2021-04-30 12:00-00,81900,82100,81500,81500,18673197
15349,2021-04-30 13:00-00,81900,82100,81500,81500,18673197
15350,2021-04-30 14:00-00,81900,82100,81500,81500,18673197
15351,2021-04-30 15:00-00,81900,82100,81500,81500,18673197
15352,2021-04-30 16:00-00,81900,82100,81500,81500,18673197
15353,2021-04-30 17:00-00,81900,82100,81500,81500,18673197
15354,2021-04-30 18:00-00,81900,82100,81500,81500,18673197
15355,2021-04-30 19:00-00,81900,82100,81500,81500,18673197
15356,2021-04-30 20:00-00,81900,82100,81500,81500,18673197
15357,2021-04-30 21:00-00,81900,82100,81500,81500,18673197
15358,2021-04-30 22:00-00,81900,82100,81500,81500,18673197
15359,2021-04-30 23:00-00,81900,82100,81500,81500,18673197
15360,2021-05-01 00:00-00,81900,82100,81500,81500,18673197
15361,2021-05-01 01:00-00,81900,82100,81500,81500,18673197
15362,2021-05-01 02:00-00,81900,82100,81500,81500,18673197
15363,2021-05-01 03:00-00,81900,82100,81500,81500,18673197
15364,2021-05-01 04:00-00,81900,82100,81500,81500,18673197
15365,2021-05-01 05:00-00,81900,82100,81500,81500,18673197
15366,2021-05-01 06:00-00,81900,82100,81500,81500,18673197
15367,2021-05-01 07:00-00,81900,82100,81500,81500,18673197
15368,2021-05-01 08:00-00,81900,82100,81500,81500,18673197
15369,2021-05-01 09:00-00,81900,82100,81500,81500,18673197
15370,2021-05-01 10:00-00,81900,82100,81500,81500,18673197
15371,2021-05-01 11:00-00,81900,82100,81500,81500,18673197
15372,2021-05-01 12:00-00,81900,82100,81500,81500,18673197
15373,2021-05-01 13:00-00,81900,82100,81500,81500,18673197
15374,2021-05-01 14:00-00,81900,82100,81500,81500,18673197
15375,2021-05-01 15:00-00,81900,82100,81500,81500,18673197
15376,2021-05-01 16:00-00,81900,82100,81500,81500,18673197
15377,2021-05-01 17:00-00,81900,82100,81500,81500,18673197
15378,2021-05-01 18:00-00,81900,82100,81500,81500,18673197
15379,2021-05-01 19:00-00,81900,82100,81500,81500,18673197
15380,2021-05-01 20:00-00,81900,82100,81500,81500,18673197
15381,2021-05-01 21:00-00,81900,82100,81500,81500,18673197
15382,2021-05-01 22:00-00,81900,82100,81500,81500,18673197
15383,2021-05-01 23:00-00,81900,82100,81500,81500,18673197
15384,2021-05-02 00:00-00,81900,82100,81500,81500,18673197
15385,2021-05-02 01:00-00,81900,82100,81500,81500,18673197
15386,2021-05-02 02:00-00,81900,82100,81500,81500,18673197
15387,2021-05-02 03:00-00,81900,82100,81500,81500,18673197
15388,2021-05-02 04:00-00,81900,82100,81500,81500,18673197
15389,2021-05-02 05:00-00,81900,82100,81500,81500,18673197
15390,2021-05-02 06:00-00,81900,82100,81500,81500,18673197
15391,2021-05-02 07:00-00,81900,82100,81500,81500,18673197
15392,2021-05-02 08:00-00,81900,82100,81500,81500,18673197
15393,2021-05-02 09:00-00,81900,82100,81500,81500,18673197
15394,2021-05-02 10:00-00,81900,82100,81500,81500,18673197
15395,2021-05-02 11:00-00,81900,82100,81500,81500,18673197
15396,2021-05-02 12:00-00,81900,82100,81500,81500,18673197
15397,2021-05-02 13:00-00,81900,82100,81500,81500,18673197
15398,2021-05-02 14:00-00,81900,82100,81500,81500,18673197
15399,2021-05-02 15:00-00,81900,82100,81500,81500,18673197
15400,2021-05-02 16:00-00,81900,82100,81500,81500,18673197
15401,2021-05-02 17:00-00,81900,82100,81500,81500,18673197
15402,2021-05-02 18:00-00,81900,82100,81500,81500,18673197
15403,2021-05-02 19:00-00,81900,82100,81500,81500,18673197
15404,2021-05-02 20:00-00,81900,82100,81500,81500,18673197
15405,2021-05-02 21:00-00,81900,82100,81500,81500,18673197
15406,2021-05-02 22:00-00,81900,82100,81500,81500,18673197
15407,2021-05-02 23:00-00,81900,82100,81500,81500,18673197
15408,2021-05-03 00:00-00,81900,82100,81500,81500,18673197
15409,2021-05-03 01:00-00,81900,82100,81500,81500,18673197
15410,2021-05-03 02:00-00,81900,82100,81500,81500,18673197
15411,2021-05-03 03:00-00,81900,82100,81500,81500,18673197
15412,2021-05-03 04:00-00,81900,82100,81500,81500,18673197
15413,2021-05-03 05:00-00,81900,82100,81500,81500,18673197
15414,2021-05-03 06:00-00,81900,82100,81500,81500,18673197
15415,2021-05-03 07:00-00,81900,82100,81500,81500,18673197
15416,2021-05-03 08:00-00,81900,82100,81500,81500,18673197
15417,2021-05-03 09:00-00,81900,82100,81500,81500,18673197
15418,2021-05-03 10:00-00,81900,82100,81500,81500,18673197
15419,2021-05-03 11:00-00,81900,82100,81500,81500,18673197
15420,2021-05-03 12:00-00,81900,82100,81500,81500,18673197
15421,2021-05-03 13:00-00,81900,82100,81500,81500,18673197
15422,2021-05-03 14:00-00,81900,82100,81500,81500,18673197
15423,2021-05-03 15:00-00,81900,82100,81500,81500,18673197
15424,2021-05-03 16:00-00,81900,82100,81500,81500,18673197
15425,2021-05-03 17:00-00,81900,82100,81500,81500,18673197
15426,2021-05-03 18:00-00,81900,82100,81500,81500,18673197
15427,2021-05-03 19:00-00,81900,82100,81500,81500,18673197
15428,2021-05-03 20:00-00,81900,82100,81500,81500,18673197
15429,2021-05-03 21:00-00,81900,82100,81500,81500,18673197
15430,2021-05-03 22:00-00,81900,82100,81500,81500,18673197
15431,2021-05-03 23:00-00,81900,82100,81500,81500,18673197
15432,2021-05-04 00:00-00,81900,82100,81500,81500,18673197
15433,2021-05-04 01:00-00,81900,82100,81500,81500,18673197
15434,2021-05-04 02:00-00,81900,82100,81500,81500,18673197
15435,2021-05-04 03:00-00,81900,82100,81500,81500,18673197
15436,2021-05-04 04:00-00,81900,82100,81500,81500,18673197
15437,2021-05-04 05:00-00,81900,82100,81500,81500,18673197
15438,2021-05-04 06:00-00,81900,82100,81500,81500,18673197
15439,2021-05-04 07:00-00,81900,82100,81500,81500,18673197
15440,2021-05-04 08:00-00,81900,82100,81500,81500,18673197
15441,2021-05-04 09:00-00,81900,82100,81500,81500,18673197
15442,2021-05-04 10:00-00,81900,82100,81500,81500,18673197
15443,2021-05-04 11:00-00,81900,82100,81500,81500,18673197
15444,2021-05-04 12:00-00,81900,82100,81500,81500,18673197
15445,2021-05-04 13:00-00,81900,82100,81500,81500,18673197
15446,2021-05-04 14:00-00,81900,82100,81500,81500,18673197
15447,2021-05-04 15:00-00,81900,82100,81500,81500,18673197
15448,2021-05-04 16:00-00,81900,82100,81500,81500,18673197
15449,2021-05-04 17:00-00,81900,82100,81500,81500,18673197
15450,2021-05-04 18:00-00,81900,82100,81500,81500,18673197
15451,2021-05-04 19:00-00,81900,82100,81500,81500,18673197
15452,2021-05-04 20:00-00,81900,82100,81500,81500,18673197
15453,2021-05-04 21:00-00,81900,82100,81500,81500,18673197
15454,2021-05-04 22:00-00,81900,82100,81500,81500,18673197
15455,2021-05-04 23:00-00,81900,82100,81500,81500,18673197
15456,2021-05-05 00:00-00,81900,82100,81500,81500,18673197
15457,2021-05-05 01:00-00,81900,82100,81500,81500,18673197
15458,2021-05-05 02:00-00,81900,82100,81500,81500,18673197
15459,2021-05-05 03:00-00,81900,82100,81500,81500,18673197
15460,2021-05-05 04:00-00,81900,82100,81500,81500,18673197
15461,2021-05-05 05:00-00,81900,82100,81500,81500,18673197
15462,2021-05-05 06:00-00,81900,82100,81500,81500,18673197
15463,2021-05-05 07:00-00,81900,82100,81500,81500,18673197
15464,2021-05-05 08:00-00,81900,82100,81500,81500,18673197
15465,2021-05-05 09:00-00,81900,82100,81500,81500,18673197
15466,2021-05-05 10:00-00,81900,82100,81500,81500,18673197
15467,2021-05-05 11:00-00,81900,82100,81500,81500,18673197
15468,2021-05-05 12:00-00,81900,82100,81500,81500,18673197
15469,2021-05-05 13:00-00,81900,82100,81500,81500,18673197
15470,2021-05-05 14:00-00,81900,82100,81500,81500,18673197
15471,2021-05-05 15:00-00,81900,82100,81500,81500,18673197
15472,2021-05-05 16:00-00,81900,82100,81500,81500,18673197
15473,2021-05-05 17:00-00,81900,82100,81500,81500,18673197
15474,2021-05-05 18:00-00,81900,82100,81500,81500,18673197
15475,2021-05-05 19:00-00,81900,82100,81500,81500,18673197
15476,2021-05-05 20:00-00,81900,82100,81500,81500,18673197
15477,2021-05-05 21:00-00,81900,82100,81500,81500,18673197
15478,2021-05-05 22:00-00,81900,82100,81500,81500,18673197
15479,2021-05-05 23:00-00,81900,82100,81500,81500,18673197
