,날짜,종가
432,2021-07-19 0:00,0.12547051443
433,2021-07-19 1:00,0.12547051443
434,2021-07-19 2:00,0.12547051443
435,2021-07-19 3:00,0.12547051443
436,2021-07-19 4:00,0.12547051443
437,2021-07-19 5:00,0.12547051443
438,2021-07-19 6:00,0.12547051443
439,2021-07-19 7:00,0.12547051443
440,2021-07-19 8:00,0.12547051443
441,2021-07-19 9:00,0.12547051443
442,2021-07-19 10:00,-1.0025062657
443,2021-07-19 11:00,-1.0025062657
444,2021-07-19 12:00,-0.12658227848
445,2021-07-19 13:00,0.12674271229
446,2021-07-19 14:00,0.12674271229
447,2021-07-19 15:00,0.12674271229
448,2021-07-19 16:00,0.12674271229
449,2021-07-19 17:00,0.12674271229
450,2021-07-19 18:00,0.12674271229
451,2021-07-19 19:00,0.12674271229
452,2021-07-19 20:00,0.12674271229
453,2021-07-19 21:00,0.12674271229
454,2021-07-19 22:00,0.12674271229
455,2021-07-19 23:00,0.12674271229
456,2021-07-20 0:00,0.12674271229
457,2021-07-20 1:00,0.12674271229
458,2021-07-20 2:00,0.12674271229
459,2021-07-20 3:00,0.12674271229
460,2021-07-20 4:00,0.12674271229
461,2021-07-20 5:00,0.12674271229
462,2021-07-20 6:00,0.12674271229
463,2021-07-20 7:00,0.12674271229
464,2021-07-20 8:00,0.12674271229
465,2021-07-20 9:00,0.12674271229
466,2021-07-20 10:00,-0.50632911392
467,2021-07-20 11:00,0.1272264631
468,2021-07-20 12:00,0.12706480305
469,2021-07-20 13:00,-0.2538071066
470,2021-07-20 14:00,-0.2538071066
471,2021-07-20 15:00,0.1272264631
472,2021-07-20 16:00,0.1272264631
473,2021-07-20 17:00,0.1272264631
474,2021-07-20 18:00,0.1272264631
475,2021-07-20 19:00,0.1272264631
476,2021-07-20 20:00,0.1272264631
477,2021-07-20 21:00,0.1272264631
478,2021-07-20 22:00,0.1272264631
479,2021-07-20 23:00,0.1272264631
480,2021-07-21 0:00,0.1272264631
481,2021-07-21 1:00,0.1272264631
482,2021-07-21 2:00,0.1272264631
483,2021-07-21 3:00,0.1272264631
484,2021-07-21 4:00,0.1272264631
485,2021-07-21 5:00,0.1272264631
486,2021-07-21 6:00,0.1272264631
487,2021-07-21 7:00,0.1272264631
488,2021-07-21 8:00,0.1272264631
489,2021-07-21 9:00,0.1272264631
490,2021-07-21 10:00,-0.12706480305
491,2021-07-21 11:00,-0.12706480305
492,2021-07-21 12:00,-0.12706480305
493,2021-07-21 13:00,-0.12706480305
494,2021-07-21 14:00,-0.12706480305
495,2021-07-21 15:00,0.1272264631
496,2021-07-21 16:00,0.1272264631
497,2021-07-21 17:00,0.1272264631
498,2021-07-21 18:00,0.1272264631
499,2021-07-21 19:00,0.1272264631
500,2021-07-21 20:00,0.1272264631
501,2021-07-21 21:00,0.1272264631
502,2021-07-21 22:00,0.1272264631
503,2021-07-21 23:00,0.1272264631
504,2021-07-22 0:00,0.1272264631
505,2021-07-22 1:00,0.1272264631
506,2021-07-22 2:00,0.1272264631
507,2021-07-22 3:00,0.1272264631
508,2021-07-22 4:00,0.1272264631
509,2021-07-22 5:00,0.1272264631
510,2021-07-22 6:00,0.1272264631
511,2021-07-22 7:00,0.1272264631
512,2021-07-22 8:00,0.1272264631
513,2021-07-22 9:00,0.1272264631
514,2021-07-22 10:00,0.88945362135
515,2021-07-22 11:00,0.25188916877
516,2021-07-22 12:00,0.25188916877
517,2021-07-22 13:00,-0.1256281407
518,2021-07-22 14:00,0.25157232704
519,2021-07-22 15:00,-0.12547051443
520,2021-07-22 16:00,-0.12547051443
521,2021-07-22 17:00,-0.12547051443
522,2021-07-22 18:00,-0.12547051443
523,2021-07-22 19:00,-0.12547051443
524,2021-07-22 20:00,-0.12547051443
525,2021-07-22 21:00,-0.12547051443
526,2021-07-22 22:00,-0.12547051443
527,2021-07-22 23:00,-0.12547051443
528,2021-07-23 0:00,-0.12547051443
529,2021-07-23 1:00,-0.12547051443
530,2021-07-23 2:00,-0.12547051443
531,2021-07-23 3:00,-0.12547051443
532,2021-07-23 4:00,-0.12547051443
533,2021-07-23 5:00,-0.12547051443
534,2021-07-23 6:00,-0.12547051443
535,2021-07-23 7:00,-0.12547051443
536,2021-07-23 8:00,-0.12547051443
537,2021-07-23 9:00,-0.12547051443
538,2021-07-23 10:00,0.1256281407
539,2021-07-23 11:00,-0.12547051443
540,2021-07-23 12:00,-0.12547051443
541,2021-07-23 13:00,-0.1256281407
542,2021-07-23 14:00,-0.12578616352
543,2021-07-23 15:00,-0.12578616352
544,2021-07-23 16:00,-0.12578616352
545,2021-07-23 17:00,-0.12578616352
546,2021-07-23 18:00,-0.12578616352
547,2021-07-23 19:00,-0.12578616352
548,2021-07-23 20:00,-0.12578616352
549,2021-07-23 21:00,-0.12578616352
550,2021-07-23 22:00,-0.12578616352
551,2021-07-23 23:00,-0.12578616352
552,2021-07-24 0:00,-0.12578616352
553,2021-07-24 1:00,-0.12578616352
554,2021-07-24 2:00,-0.12578616352
555,2021-07-24 3:00,-0.12578616352
556,2021-07-24 4:00,-0.12578616352
557,2021-07-24 5:00,-0.12578616352
558,2021-07-24 6:00,-0.12578616352
559,2021-07-24 7:00,-0.12578616352
560,2021-07-24 8:00,-0.12578616352
561,2021-07-24 9:00,-0.12578616352
562,2021-07-24 10:00,-0.12578616352
563,2021-07-24 11:00,-0.12578616352
564,2021-07-24 12:00,-0.12578616352
565,2021-07-24 13:00,-0.12578616352
566,2021-07-24 14:00,-0.12578616352
567,2021-07-24 15:00,-0.12578616352
568,2021-07-24 16:00,-0.12578616352
569,2021-07-24 17:00,-0.12578616352
570,2021-07-24 18:00,-0.12578616352
571,2021-07-24 19:00,-0.12578616352
572,2021-07-24 20:00,-0.12578616352
573,2021-07-24 21:00,-0.12578616352
574,2021-07-24 22:00,-0.12578616352
575,2021-07-24 23:00,-0.12578616352
576,2021-07-25 0:00,-0.12578616352
577,2021-07-25 1:00,-0.12578616352
578,2021-07-25 2:00,-0.12578616352
579,2021-07-25 3:00,-0.12578616352
580,2021-07-25 4:00,-0.12578616352
581,2021-07-25 5:00,-0.12578616352
582,2021-07-25 6:00,-0.12578616352
583,2021-07-25 7:00,-0.12578616352
584,2021-07-25 8:00,-0.12578616352
585,2021-07-25 9:00,-0.12578616352
586,2021-07-25 10:00,-0.12578616352
587,2021-07-25 11:00,-0.12578616352
588,2021-07-25 12:00,-0.12578616352
589,2021-07-25 13:00,-0.12578616352
590,2021-07-25 14:00,-0.12578616352
591,2021-07-25 15:00,-0.12578616352
592,2021-07-25 16:00,-0.12578616352
593,2021-07-25 17:00,-0.12578616352
594,2021-07-25 18:00,-0.12578616352
595,2021-07-25 19:00,-0.12578616352
596,2021-07-25 20:00,-0.12578616352
597,2021-07-25 21:00,-0.12578616352
598,2021-07-25 22:00,-0.12578616352
599,2021-07-25 23:00,-0.12578616352
600,2021-07-26 0:00,-0.12578616352
601,2021-07-26 1:00,-0.12578616352
602,2021-07-26 2:00,-0.12578616352
603,2021-07-26 3:00,-0.12578616352
